Report ID;ComponentName;Model;Serial Number;Component Code;Failure;Additional Failure Description;Parent Case;Failure SMR;Active Stage;Failure2;Failure3;Failure32;Delivery;Failed Part Number;Failed Part Name;Component Name;Phenomenon Name;Plant;Current Queue;Status Reason;Created;Distributor;Subsidiary;Issue2;Additional Notes(Request);Distributor Contact;Filial DB code;Filial DB Name;LT DB;FY;YEAR
KBISP202510516;PC130LC-10M0, TRAVEL MOTOR ASSY, Comando final L01, DETERIORATION,   ;PC130LC-10M0;B20254;L51 - Travel motor;Travel motor;;;3530,1;Sub.Received;16/10/2025;;15/03/2023;22/05/2023;203-60-17310;Comando final L01;TRAVEL MOTOR ASSY;DETERIORATION;KDB (Plant) (51);KBI - Construction Service;In Process;20/10/2025;BAUKO (213SPA);KBI (9447);20/10/2025;Cliente realiza somente revisão com DB, adqurindo todos os componentes genuínos.;Gustavo Henrique;213ESD;Bauko;4;FY2025;2025
KBISP202510514;PC130LC-10M0, TRAVEL MOTOR ASSY, Comando final L01, FRACTURE,   ;PC130LC-10M0;B20400;L51 - Travel motor;Travel motor;;;2559,2;Sub.Received;16/10/2025;;29/02/2024;19/03/2024;203-60-17310;Comando final L01;TRAVEL MOTOR ASSY;FRACTURE;KDB (Plant) (51);KBI - Construction Service;In Process;20/10/2025;BAUKO (213SPA);KBI (9447);20/10/2025;Cliente realizou todas as preventivas com o DB autorizado. Cliente realiza inspeção diária no equipamento, onde verifica todos os componentes e pontos necessários para manter a integridade do equipamento.;Gustavo Henrique;213ESD;Bauko;4;FY2025;2025
KBISP202510510;PC130LC-10M0, ARM, Braço, FRACTURE,   ;PC130LC-10M0;B20349;714 - Arm;Arm crack - AB25018 - FCB25016;;;3506;Sub.Received;13/10/2025;;16/10/2023;15/01/2024;204-70-00480;Braço;ARM;FRACTURE;KDB (Plant) (51);KBI - Construction Service;In Process;13/10/2025;BAUKO (213SPA);KBI (9447);17/10/2025;Cliente possui contrato de manutenção ativo, realiza a lubrificação e inspeção diária no seu equipamento. Primeiro equipamento do cliente, realiza aquisição de peças somente com o distribuidor autorizado pela Komatsu. Cliente extremamente rigoroso com as preventivas do equipamento.;Gustavo Henrique;213ESD;Bauko;4;FY2025;2025
KBI1F202510503;PC130LC-10M0, WIRING HARNESS, CHICOTE, BROKEN, BUZINA NÃO FUNCIONA  ;PC130LC-10M0;B20470;D00 - Electric system;Nozzler wiring;BUZINA NÃO FUNCIONA;;1244;Sub.Received;17/09/2025;17/09/2025;11/06/2024;01/08/2024;20Y-06-16920;CHICOTE;WIRING HARNESS;BROKEN;KDB (Plant) (51);KBI - Construction Service;In Process;13/10/2025;VAMOS (2131F);KBI (9447);13/10/2025;;Franciele Ferreira;213RSC;VAMOS (2131F);26;FY2025;2025
KBIMN202510500;PC130-10M0, ACCESSORY & PARTS, BOMBA D’AGUA, MALFUNCTION,   ;PC130-10M0;B20597;A60 - Water pump;Water pump;;;1271;Sub.Received;30/09/2025;;30/12/2024;;6205-61-1304;BOMBA D’AGUA;ACCESSORY & PARTS;MALFUNCTION;KDB (Plant) (51);KBI - Construction Service;In Process;13/10/2025;MASON EQUIPMETOS NORTHEAST (213PAE);KBI (9447);13/10/2025;;Matheus Igreja;213PAE;Mason;13;FY2025;2025
KBISP202510508;PC130LC-10M0, AIR CONDITIONER, Conector do modulo de ar condicionado, DEFECTIVE ADJUSTMENT, Conector do modulo do ar condicionado  ;PC130LC-10M0;B20564;450 - A/C;A/C wiring;Conector do modulo do ar condicionado;;782;Sub.Received;09/10/2025;09/10/2025;28/10/2024;27/11/2024;2A5-979-1122;Conector do modulo de ar condicionado;AIR CONDITIONER;DEFECTIVE ADJUSTMENT;KDB (Plant) (51);KBI - Construction Service;In Process;10/10/2025;BAUKO (213SPA);KBI (9447);10/10/2025;;Gabriel Bonifacio;213SPB;Bauko;1;FY2025;2025
KBIPR202510506;PC130LC-10M0, TRACK ROLLER, ESTEIRA, ABNORMAL NOISE, ESTALO NA ESTEIRA  ;PC130LC-10M0;B20630;301 - Track frame;Track abnormal noise;ESTALO NA ESTEIRA;;353;Sub.Received;29/09/2025;;27/02/2025;11/03/2025;xx;ESTEIRA;TRACK ROLLER;ABNORMAL NOISE;KDB (Plant) (51);KBI - Construction Service;In Process;09/10/2025;VIANMAQ (213PRB);KBI (9447);09/10/2025;"Até o momento, o problema relatado não pôde ser reproduzido durante os testes realizados.
Considerando o desgaste identificado na roda motriz direita, o componente poderá ser um potencial causador do ruído intermitente. Será necessário acompanhar o equipamento em operação, sob as condições normais de trabalho do cliente, para verificar se o problema persiste e possibilitar um diagnóstico conclusivo.";Neia Sene;213PRB;Vianmaq ;10;FY2025;2025
KBISP202510507;PC130LC-10M0, ARM, Braço, WEAR/RUST/SCRATCHED(SURFACE),   ;PC130LC-10M0;B20288;714 - Arm;Bushing and Pin wear;;;3857;Sub.Received;02/09/2025;;13/07/2023;14/09/2023;204-70-00490;Braço;ARM;WEAR/RUST/SCRATCHED(SURFACE);KDB (Plant) (51);KBI - Construction Service;In Process;09/10/2025;BAUKO (213SPA);KBI (9447);09/10/2025;Cliente possui Contrato de Manutenção Ativo (PMP) para seus equipamentos Komatsu PC130LC-10M0, séries B20288 e B20754. Realiza a compra de lubrificantes e graxas exclusivamente com o distribuidor autorizado e mantém as revisões e lubrificações sempre em dia, seguindo rigorosamente as orientações repassadas pela concessionária.;Gustavo Henrique;213ESD;Bauko;37;FY2025;2025
KBISP202510506;PC130LC-10M0, ARM, Braço, FRACTURE,   ;PC130LC-10M0;B20288;714 - Arm;Arm crack - AB25018 - FCB25016;;;3857;Sub.Received;02/10/2025;;13/07/2023;14/09/2023;204-70-00480;Braço;ARM;FRACTURE;KDB (Plant) (51);KBI - Construction Service;In Process;09/10/2025;BAUKO (213SPA);KBI (9447);09/10/2025;Cliente possui Contrato de Manutenção Ativo (PMP) para seus equipamentos Komatsu PC130LC-10M0, séries B20288 e B20754. Realiza a compra de lubrificantes e graxas exclusivamente com o distribuidor autorizado e mantém as revisões e lubrificações sempre em dia, seguindo rigorosamente as orientações repassadas pela concessionária.;Gustavo Henrique;213ESD;Bauko;7;FY2025;2025
KBISP202510505;PC130LC-10M0, ARM, Braço, WEAR/RUST/SCRATCHED(SURFACE),   ;PC130LC-10M0;B20342;714 - Arm;Bushing and Pin wear;;;3989;Sub.Received;15/07/2025;;29/09/2023;11/11/2023;204-70-00490;Braço;ARM;WEAR/RUST/SCRATCHED(SURFACE);KDB (Plant) (51);KBI - Construction Service;In Process;08/10/2025;BAUKO (213SPA);KBI (9447);08/10/2025;Cliente possui Contrato de Manutenção Ativo (PMP) para seus equipamentos. Atualmente, o cliente possui três máquinas Komatsu modelo PC130LC-10M0, com as séries B20342, B20626 e B20480. Realiza a compra de lubrificantes e graxas exclusivamente com o distribuidor autorizado, mantendo sempre em dia as revisões e a lubrificação dos equipamentos, conforme as instruções e recomendações indicadas pela concessionária.;Gustavo Henrique;213ESD;Bauko;85;FY2025;2025
KBISP202510504;PC130LC-10M0, ARM, Braço, WEAR/RUST/SCRATCHED(SURFACE),   ;PC130LC-10M0;B20370;714 - Arm;Bushing and Pin wear;;;4214;Sub.Received;04/08/2025;;22/11/2023;08/02/2024;204-70-00490;Braço;ARM;WEAR/RUST/SCRATCHED(SURFACE);KDB (Plant) (51);KBI - Construction Service;In Process;08/10/2025;BAUKO (213SPA);KBI (9447);08/10/2025;Cliente possui Contrato de Manutenção Ativo (PMP) para seu equipamento. O cliente possui uma máquina Komatsu PC130LC-10M0, realiza a compra de lubrificantes e graxas exclusivamente com o distribuidor autorizado, mantendo sempre em dia as revisões e a lubrificação do equipamento, conforme as instruções e recomendações indicadas pela concessionária.;Gustavo Henrique;213ESD;Bauko;65;FY2025;2025
KBIPR202510502;PC130-10M0, ACCESSORY & PARTS, ASSENTO, BROKEN, ASSENTO DO OPERADOR QUEBRADO  ;PC130-10M0;B20473;571 - Operator's Cab;Operator seat;ASSENTO DO OPERADOR QUEBRADO;;1867;Sub.Received;04/10/2025;;14/06/2024;09/09/2024;20Y-57-42201;ASSENTO;ACCESSORY & PARTS;BROKEN;KDB (Plant) (51);KBI - Construction Service;In Process;08/10/2025;VIANMAQ (213PRB);KBI (9447);08/10/2025;O cliente possui um total de 04 equipamentos da marca Komatsu. O equipamento em questão está coberto por um plano de manutenção programada com vigência até 6.000 horas. A recomendação ao cliente foi aguardar o fornecimento do novo assento completo (PN 20Y-57-42201) e realizar a substituição assim que possível.;Neia Sene;213PRB;Vianmaq ;4;FY2025;2025
KBISP202510503;PC130LC-10M0, ARM, Braço, WEAR/RUST/SCRATCHED(SURFACE),   ;PC130LC-10M0;B20508;714 - Arm;Bushing and Pin wear;;;2217;Sub.Received;02/09/2025;;08/08/2024;24/09/2024;204-70-00480;Braço;ARM;WEAR/RUST/SCRATCHED(SURFACE);KDB (Plant) (51);KBI - Construction Service;In Process;07/10/2025;BAUKO (213SPA);KBI (9447);07/10/2025;Cliente possui Contrato de Manutenção Ativo (PMP) para seus Equipamentos, cliente possui dois Equipamentos Komatsu PC130LC-10M0 (B20289 e B20580), realiza a compra de lubrificantes e graxa somente com o distribuidor autorizado, está sempre em dias com a revisão e lubrificação do equipamento, seguindo as intruções conforme indicado pela concessionária.;Gustavo Henrique;213ESD;Bauko;35;FY2025;2025
KBISP202510526;PC130LC-10M0, HYDRAULIC CYLINDER, Cilindro, MALFUNCTION,   ;PC130LC-10M0;B20368;H17 - Arm cylinder;Arm cylinder deformation;;;2041,9;Sub.Received;22/10/2025;;15/11/2023;23/08/2024;707-G1-X7160;Cilindro;HYDRAULIC CYLINDER;MALFUNCTION;KDB (Plant) (51);KBI - Construction Service;In Process;27/10/2025;BAUKO (213SPA);KBI (9447);27/10/2025;Cliente frotista Komatsu, possui Contrato de Manutenção Ativo (PMP) para seus equipamentos Komatsu PC130LC-10M0, séries B20283, B20368, B20395, B20662 e B20756. Realiza a compra de lubrificantes e graxas exclusivamente com o distribuidor autorizado, mantendo as revisões e lubrificações sempre em dia, conforme as orientações técnicas da concessionária.;Gustavo Henrique;213ESD;Bauko;5;FY2025;2025
KBISP202510523;PC130LC-10M0, ARM, Braço, WEAR/RUST/SCRATCHED(SURFACE),   ;PC130LC-10M0;B20386;714 - Arm;Bushing and Pin wear;;;2965,5;Sub.Received;10/10/2025;;20/02/2024;02/04/2024;204-70-00490;Braço;ARM;WEAR/RUST/SCRATCHED(SURFACE);KDB (Plant) (51);KBI - Construction Service;In Process;24/10/2025;BAUKO (213SPA);KBI (9447);24/10/2025;Cliente possui Contrato de Manutenção Ativo (PMP) para seus equipamentos Komatsu PC130LC-10M0, séries B20386 e B20741.;Gustavo Henrique;213ESD;Bauko;14;FY2025;2025
KBISP202510522;PC130LC-10M0, ARM, Braço, WEAR/RUST/SCRATCHED(SURFACE),   ;PC130LC-10M0;B20579;714 - Arm;Bushing and Pin wear;;;849,7;Sub.Received;20/08/2025;;29/11/2024;05/02/2025;204-70-00490;Braço;ARM;WEAR/RUST/SCRATCHED(SURFACE);KDB (Plant) (51);KBI - Construction Service;In Process;24/10/2025;BAUKO (213SPA);KBI (9447);24/10/2025;Cliente possui Contrato de Manutenção Ativo (PMP) para seu equipamento Komatsu PC130LC-10M0, série B20579.;Gustavo Henrique;213ESD;Bauko;65;FY2025;2025
KBISP202510518;PC130LC-10M0, ARM, Braço, FRACTURE,   ;PC130LC-10M0;B20389;714 - Arm;Arm crack - AB25018 - FCB25016;;;2914,2;Closed;17/10/2025;;28/02/2024;27/06/2024;204-70-00480;Braço;ARM;FRACTURE;KDB (Plant) (51);;Completed;21/10/2025;BAUKO (213SPA);KBI (9447);21/10/2025;O cliente possui Contrato de Manutenção Ativo (PMP) para seus equipamentos Komatsu PC130LC-10M0, séries B20389 e B20508. Realiza a compra de lubrificantes e graxas exclusivamente com o distribuidor autorizado e mantém as revisões e lubrificações sempre em dia, seguindo rigorosamente as orientações repassadas pela concessionária.;Gustavo Henrique;213ESD;Bauko;4;FY2025;2025
KBISP202510517;PC130LC-10M0, ENGINE ASSY, Roda Fônica, DEFORMATION, Roda fônica do motor amassada  ;PC130LC-10M0;B20180;100 - Engine related parts;Engine phonic wheel;Roda fônica do motor amassada;;3986;Sub.Received;18/06/2025;16/10/2025;14/10/2022;01/06/2023;6271-31-1990;Roda Fônica;ENGINE ASSY;DEFORMATION;KDB (Plant) (51);KBI - Construction Service;In Process;21/10/2025;BAUKO (213SPA);KBI (9447);21/10/2025;;Gabriel Bonifacio;213SPB;Bauko;125;FY2025;2025
KBISP202510515;PC130LC-10M0, TRAVEL MOTOR ASSY, Comando final R01, FRACTURE,   ;PC130LC-10M0;B20407;L51 - Travel motor;Travel motor;;;2242,6;Closed;07/10/2025;;25/03/2024;04/06/2024;203-60-17310;Comando final R01;TRAVEL MOTOR ASSY;FRACTURE;KDB (Plant) (51);;Completed;20/10/2025;BAUKO (213SPA);KBI (9447);21/10/2025;Cliente realiza a substituição do fluido TO30 a cada 500 horas em seus equipamentos, adquirindo somente com o distribuidor autorizado.;Gustavo Henrique;213ESD;Bauko;14;FY2025;2025
KBISP202511521;PC130LC-10M0, ARM, Equipamento de trabalho, WEAR/RUST/SCRATCHED(SURFACE),   ;PC130LC-10M0;B20311;714 - Arm;Bushing and Pin wear;;;4556,1;Sub.Received;15/10/2025;;04/08/2023;19/10/2023;204-70-00490;Equipamento de trabalho;ARM;WEAR/RUST/SCRATCHED(SURFACE);KDB (Plant) (51);KBI - Construction Service;In Process;07/11/2025;BAUKO (213SPA);KBI (9447);08/11/2025;Cliente possui Contrato de Manutenção Ativo (PMP) para seu equipamento Komatsu PC130LC-10M0, série B20547. Realiza a compra de lubrificantes e graxas exclusivamente com o distribuidor autorizado, mantendo as revisões e lubrificações sempre em dia, conforme as orientações técnicas da concessionária.;Gustavo Henrique;213ESD;Bauko;24;FY2025;2025
KBISP202511519;PC130LC-10M0, ARM, Braço, FRACTURE,   ;PC130LC-10M0;B20311;714 - Arm;Arm crack - AB25018 - FCB25016;;;4629,1;Sub.Received;02/11/2025;;04/08/2023;19/10/2023;204-70-00480;Braço;ARM;FRACTURE;KDB (Plant) (51);KBI - Construction Service;In Process;07/11/2025;BAUKO (213SPA);KBI (9447);08/11/2025;Cliente possui ativo o contrato de manutenção com o DB, realiza a aquisição de peças genuínas somente com o distribuidor, cliente realiza inspeção visual no equipamento rigorosamente e diariamente.;Gustavo Henrique;213ESD;Bauko;6;FY2025;2025
KBISP202511515;PC130LC-10M0, CAB ASS'Y GROUP, Cabin, DEFECTIVE APPEARANCE,   ;PC130LC-10M0;B20732;551 - Operator's Cab;Cabin front painting;;;3;Sub.Received;06/11/2025;;18/06/2025;31/07/2025;20Y-954-6111;Cabin;CAB ASS'Y GROUP;DEFECTIVE APPEARANCE;KDB (Plant) (51);KBI - Construction Service;In Process;07/11/2025;BAUKO (213SPA);KBI (9447);07/11/2025;;Vinícius Barbosa;213SPA;Bauko;1;FY2025;2025
KBISP202511514;PC130-10M0, CAB ASS'Y GROUP, Cabin, DEFECTIVE APPEARANCE,   ;PC130-10M0;B20693;551 - Operator's Cab;Cabin front painting;;;3;Sub.Received;06/11/2025;;29/04/2025;;20Y-954-6111;Cabin;CAB ASS'Y GROUP;DEFECTIVE APPEARANCE;KDB (Plant) (51);KBI - Construction Service;In Process;07/11/2025;BAUKO (213SPA);KBI (9447);07/11/2025;;Vinícius Barbosa;213SPA;Bauko;1;FY2025;2025
KBISP202511513;PC130LC-10M0, CAB ASS'Y GROUP, Cabin, DEFECTIVE APPEARANCE,   ;PC130LC-10M0;B20731;551 - Operator's Cab;Cabin front painting;;;4;Closed;06/11/2025;;18/06/2025;31/07/2025;20Y-954-6111;Cabin;CAB ASS'Y GROUP;DEFECTIVE APPEARANCE;KDB (Plant) (51);;Completed;07/11/2025;BAUKO (213SPA);KBI (9447);07/11/2025;;Vinícius Barbosa;213SPA;Bauko;1;FY2025;2025
KBISP202511512;PC130-10M0, CAB ASS'Y GROUP, Cabin, DEFECTIVE APPEARANCE,   ;PC130-10M0;B20692;551 - Operator's Cab;Cabin front painting;;;5;Closed;06/11/2025;;29/04/2025;;20Y-954-6111;Cabin;CAB ASS'Y GROUP;DEFECTIVE APPEARANCE;KDB (Plant) (51);;Completed;07/11/2025;BAUKO (213SPA);KBI (9447);07/11/2025;;Vinícius Barbosa;213SPA;Bauko;1;FY2025;2025
KBISP202511511;PC130-10M0, CAB ASS'Y GROUP, Cabin, DEFECTIVE APPEARANCE,   ;PC130-10M0;B20594;551 - Operator's Cab;Cabin front painting;;;5;Closed;06/11/2025;;26/12/2024;;20Y-954-6111;Cabin;CAB ASS'Y GROUP;DEFECTIVE APPEARANCE;KDB (Plant) (51);;Completed;07/11/2025;BAUKO (213SPA);KBI (9447);07/11/2025;;Vinícius Barbosa;213SPA;Bauko;1;FY2025;2025
KBISP202511508;PC130LC-10M0, ARM, Arm, BROKEN,   ;PC130LC-10M0;B20772;714 - Arm;Reinforcement - Arm crack - AB25018 - FCB25016;;;3;Closed;22/10/2025;;15/08/2025;02/10/2025;204-70-00480;Arm;ARM;BROKEN;KDB (Plant) (51);;Completed;05/11/2025;BAUKO (213SPA);KBI (9447);05/11/2025;;Vinícius Barbosa;213SPA;Bauko;14;FY2025;2025
KBISP202511507;PC130LC-10M0, ARM, Arm, BROKEN,   ;PC130LC-10M0;B20775;714 - Arm;Reinforcement - Arm crack - AB25018 - FCB25016;;;4;Closed;18/10/2025;;15/08/2025;08/10/2025;204-70-00480;Arm;ARM;BROKEN;KDB (Plant) (51);;Completed;05/11/2025;BAUKO (213SPA);KBI (9447);05/11/2025;;Vinícius Barbosa;213SPA;Bauko;18;FY2025;2025
KBISP202511506;PC130-10M0, ARM, Arm, BROKEN,   ;PC130-10M0;B20722;714 - Arm;Reinforcement - Arm crack - AB25018 - FCB25016;;;4;Closed;17/10/2025;;30/05/2025;02/10/2025;204-70-00480;Arm;ARM;BROKEN;KDB (Plant) (51);;Completed;05/11/2025;BAUKO (213SPA);KBI (9447);05/11/2025;;Vinícius Barbosa;213SPA;Bauko;19;FY2025;2025
KBISP202511505;PC130LC-10M0, ARM, Arm, BROKEN,   ;PC130LC-10M0;B20777;714 - Arm;Reinforcement - Arm crack - AB25018 - FCB25016;;;4;Closed;15/10/2025;;18/08/2025;02/10/2025;204-70-00480;Arm;ARM;BROKEN;KDB (Plant) (51);;Completed;05/11/2025;BAUKO (213SPA);KBI (9447);05/11/2025;;Vinícius Barbosa;213SPA;Bauko;21;FY2025;2025
KBISP202511503;PC130LC-10M0, ARM, Arm, BROKEN,   ;PC130LC-10M0;B20771;714 - Arm;Reinforcement - Arm crack - AB25018 - FCB25016;;;4;Closed;28/10/2025;;14/08/2025;02/10/2025;2A8-70-00120;Arm;ARM;BROKEN;KDB (Plant) (51);;Completed;04/11/2025;BAUKO (213SPA);KBI (9447);05/11/2025;;Vinícius Barbosa;213SPA;Bauko;8;FY2025;2025
KBISP202511502;PC130LC-10M0, ARM, Equipamento de trabalho, WEAR/RUST/SCRATCHED(SURFACE),   ;PC130LC-10M0;B20547;714 - Arm;Bushing and Pin wear;;;1923,4;Plant.Confirmed;26/10/2025;;26/09/2024;07/11/2024;204-70-00480;Equipamento de trabalho;ARM;WEAR/RUST/SCRATCHED(SURFACE);KDB (Plant) (51);KDB - Quality Assurance;In Process;04/11/2025;BAUKO (213SPA);KBI (9447);04/11/2025;Cliente possui Contrato de Manutenção Ativo (PMP) para seu equipamento Komatsu PC130LC-10M0, série B20547. Realiza a compra de lubrificantes e graxas exclusivamente com o distribuidor autorizado, mantendo as revisões e lubrificações sempre em dia, conforme as orientações técnicas da concessionária.;Gustavo Henrique;213ESD;Bauko;9;FY2025;2025
KBISP202511501;PC130LC-10M0, ARM, Equipamento de trabalho, WEAR/RUST/SCRATCHED(SURFACE),   ;PC130LC-10M0;B20454;714 - Arm;Bushing and Pin wear;;;1851,1;Closed;30/10/2025;;21/05/2024;10/07/2024;204-70-00480;Equipamento de trabalho;ARM;WEAR/RUST/SCRATCHED(SURFACE);KDB (Plant) (51);;Completed;04/11/2025;BAUKO (213SPA);KBI (9447);04/11/2025;Cliente possui Contrato de Manutenção Ativo (PMP) para seus equipamentos Komatsu PC130LC-10M0, séries B20454 e B20602. Realiza a compra de lubrificantes e graxas exclusivamente com o distribuidor autorizado, mantendo as revisões e lubrificações sempre em dia, conforme as orientações técnicas da concessionária.;Gustavo Henrique;213ESD;Bauko;5;FY2025;2025
KBISP202511500;PC130LC-10M0, ARM, Equipamento de trabalho, WEAR/RUST/SCRATCHED(SURFACE),   ;PC130LC-10M0;B20364;714 - Arm;Bushing and Pin wear;;;2169,9;Plant.Confirmed;06/10/2025;;09/11/2023;13/08/2024;204-70-00480;Equipamento de trabalho;ARM;WEAR/RUST/SCRATCHED(SURFACE);KDB (Plant) (51);KDB - Quality Assurance;In Process;04/11/2025;BAUKO (213SPA);KBI (9447);04/11/2025;Cliente possui Contrato de Manutenção Ativo (PMP) para seu equipamento Komatsu PC130LC-10M0, série B20364.;Gustavo Henrique;213ESD;Bauko;29;FY2025;2025
KBISP202509568;PC130LC-10M0, ARM, Arm, FRACTURE,   ;PC130LC-10M0;B20757;714 - Arm;Reinforcement - Arm crack - AB25018 - FCB25016;;;2;Closed;10/09/2025;;31/07/2025;10/09/2025;204-70-00480;Arm;ARM;FRACTURE;KDB (Plant) (51);;Completed;24/09/2025;BAUKO (213SPA);KBI (9447);04/11/2025;;Vinícius Barbosa;213SPA;Bauko;55;FY2025;2025
KBISP202511536;PC130-10M0, OPERATOR CAB & ROPS, Cabine, WEAR/RUST/SCRATCHED(SURFACE),   ;PC130-10M0;B20690;551 - Operator's Cab;Cabin front painting;;;5,5;Sub.Received;17/11/2025;;28/04/2025;06/11/2025;20Y-53-01374;Cabine;OPERATOR CAB & ROPS;WEAR/RUST/SCRATCHED(SURFACE);KDB (Plant) (51);KBI - Construction Service;In Process;17/11/2025;BAUKO (213SPA);KBI (9447);17/11/2025;;Gustavo Henrique;213ESD;Bauko;0;FY2025;2025
KBISP202511524;PC130LC-10M0, BOOM, Pino, FRACTURE,   ;PC130LC-10M0;B20253;H17 - Arm cylinder;Arm cylinder pin break - AB25032 / FCB25040;;;5042;Sub.Received;11/11/2025;;09/03/2023;22/05/2023;203-70-42122;Pino;BOOM;FRACTURE;KDB (Plant) (51);KBI - Construction Service;In Process;11/11/2025;BAUKO (213SPA);KBI (9447);11/11/2025;;Gustavo Henrique;213ESD;Bauko;0;FY2025;2025
KBISP202511523;PC130LC-10M0, BOOM, Pino, FRACTURE,   ;PC130LC-10M0;B20347;H17 - Arm cylinder;Arm cylinder pin break - AB25032 / FCB25040;;;4227;Sub.Received;11/11/2025;;09/10/2023;01/03/2024;203-70-42122;Pino;BOOM;FRACTURE;KDB (Plant) (51);KBI - Construction Service;In Process;11/11/2025;BAUKO (213SPA);KBI (9447);11/11/2025;Cliente possui Contrato de Manutenção ativo, realiza a compra de peças somente com o DB.;Gustavo Henrique;213ESD;Bauko;0;FY2025;2025
KBISP202511522;PC130LC-10M0, ARM, Braço, WEAR/RUST/SCRATCHED(SURFACE),   ;PC130LC-10M0;B20546;714 - Arm;Bushing and Pin wear;;;1647;Sub.Received;09/10/2025;;25/09/2024;28/11/2024;204-70-00490;Braço;ARM;WEAR/RUST/SCRATCHED(SURFACE);KDB (Plant) (51);KBI - Construction Service;In Process;11/11/2025;BAUKO (213SPA);KBI (9447);11/11/2025;Cliente possui quatro equipamentos Komatsu, todos possui contrato de manutenção ativo, cliente faz questão de extensão de contrato das máquinas.;Gustavo Henrique;213ESD;Bauko;33;FY2025;2025
KBISP202510509;PC130LC-10M0, ARM, Braço, FRACTURE,   ;PC130LC-10M0;B20541;714 - Arm;Arm crack - AB25018 - FCB25016;;;1645,8;Sub.Received;13/10/2025;;19/09/2024;28/11/2024;204-943-0030;Braço;ARM;FRACTURE;KDB (Plant) (51);KBI - Construction Service;In Process;13/10/2025;BAUKO (213SPA);KBI (9447);13/11/2025;O cliente, fidelizado à marca Komatsu e com histórico de revisões preventivas e aquisição de componentes diretamente na concessionária, possui 7 equipamentos Komatsu (B50886, B50027, B50460, B51514, B10685, B20541 e B11706), todos equipamento possui contrato de manutenção ativo.;Gustavo Henrique;213ESD;Bauko;31;FY2025;2025
KBISP202511545;PC130LC-10M0, ACCESSORY & PARTS, Silencioso, MALFUNCTION,   ;PC130LC-10M0;B20368;A1T - Muffler;Abnormal noise on muffler (before countermeasure);;;2102,9;Plant.Confirmed;13/11/2025;;15/11/2023;23/08/2024;6271-11-5230;Silencioso;ACCESSORY & PARTS;MALFUNCTION;KDB (Plant) (51);KDB - Quality Assurance;In Process;18/11/2025;BAUKO (213SPA);KBI (9447);18/11/2025;Cliente possui 5 Equipamentos Komatsu, todos possui contrato de manutenção ativo (PMP), (B20283, B20368, B20395, B20662 e B20756).;Gustavo Henrique;213ESD;Bauko;5;FY2025;2025
KBISP202511544;PC130LC-10M0, ARM, Arm, FRACTURE,   ;PC130LC-10M0;B20786;714 - Arm;Reinforcement - Arm crack - AB25018 - FCB25016;;;3;Plant.Confirmed;17/11/2025;;22/08/2025;04/11/2025;204-70-00480;Arm;ARM;FRACTURE;KDB (Plant) (51);KDB - Quality Assurance;In Process;17/11/2025;BAUKO (213SPA);KBI (9447);17/11/2025;;Paulo Dias;213SPA;Bauko;0;FY2025;2025
